CostVariables,,,,,,,,,,,
StaffCostHour,20,,,,,,,,,,
FixedCostsCar,0,,,,,,,,,,
FixedCostsPt,11.8,,,,,,,,,,
CarCostsP_km,0.34,(0.56 p/mile),,,,,,,,,
JourneyData,,,,,,,,,,,
From,x,y,To,x,y,CarEm,CarTime,PtEm,PtTime,WalkDist,carDist
SE16 6AU,51.500401,-0.043407,SE8 4HZ,51.471391,-0.024115,5.038491529,11.9913086,1.706499633,40,-1,4.736566897
SE19 3DX,51.414883,-0.094835,SW1H 9EU,51.499117,-0.136824,10.07698306,31.19387316,6.279717266,114,-1,12.3215799
W1T 3QG,51.51701,-0.137794,SE12 0JQ,51.441768,0.01871,14.10777628,41.85687502,5.953613813,65,-1,16.53346563
SE15 4DA,51.462937,-0.077042,SE19 3DX,51.414883,-0.094835,7.725687012,19.57331806,2.401271386,55,-1,7.731460632
SE5 8PF,51.471194,-0.084326,SW2 1LR,51.45674,-0.113504,2.687195482,9.336236129,0.775888953,46,-1,3.687813271
BR1 1BQ,51.408139,0.015834,SE3 7DF,51.475516,0.022994,6.38208927,22.54701416,3.756025797,61,-1,8.906070594
SE24 0EF,51.454033,-0.104576,W1T 3QG,51.51701,-0.137794,13.43597741,22.22974842,3.060338073,62,-1,8.780750627
NW4 2DT,51.586693,-0.220157,E7 8DT,51.544112,0.034429,13.43597741,65.46881304,9.722942111,87,-1,25.86018115
SE25 4TY,51.401113,-0.067804,SE25 4DQ,51.403127,-0.072679,2.351296047,1.778168341,0,13,-1,0.702376495
E18 2DB,51.584378,0.016379,SW17 9AG,51.423335,-0.165208,14.77957515,65.07429246,11.38621442,78,-1,25.70434552
W5 5JY,51.51279,-0.302995,SE25 4XL,51.399524,-0.07999,15.45137402,62.2240917,14.52648329,118,-1,24.57851622
W1T 3QG,51.51701,-0.137794,W3 7TB,51.558951,-0.19246,6.38208927,19.66646121,3.997073385,51,-1,7.768252178
SE3 7DF,51.475516,0.022994,HA1 9GF,51.585237,-0.329686,23.84885991,86.39667848,15.66739318,97,-1,34.126688
SE15 2UJ,51.475983,-0.062179,SM6 8SW,51.361415,-0.146037,11.75648024,46.21445642,8.505144803,101,-1,18.25471029
SE21 8BX,51.431052,-0.089875,SE26 6BP,51.424959,-0.064942,4.030793223,6.812175049,0.709565437,39,-1,2.690809144
SE24 0EF,51.454033,-0.104576,SE22 8RP,51.457684,-0.077003,3.358994353,6.960584583,0.805364851,32,-1,2.74943091
NW6 3AA,51.541873,-0.190584,SE14 5TJ,51.469307,-0.046235,13.10007798,38.54498318,8.084341633,82,-1,15.22526835
W3 7TB,51.558951,-0.19246,SE19 3DX,51.414883,-0.094835,14.10777628,53.60067318,7.652705503,90,-1,21.17226591
NW4 2DT,51.586693,-0.220157,E7 8EA,51.546847,0.036411,13.10007798,65.26544735,8.855600435,87,-1,25.77985171
SE23 3NN,51.44797,-0.049132,E7 8DT,51.544112,0.034429,10.74878193,40.99067367,7.56091514,111,-1,16.1913161
SE20 8LB,51.411851,-0.059126,SW1P 4PX,51.489465,-0.130389,11.4205808,34.61694429,7.264556523,93,-1,13.673693
E1 6NP,51.521656,-0.075247,SE12 9QB,51.435783,0.026763,9.741083623,42.40189462,7.009329607,101,-1,16.74874837
E18 2JF,51.593824,0.01827,SE28 8LW,51.508975,0.117888,14.77957515,61.42007029,9.816392586,116,-1,24.26092777
SE25 5PD,51.38934,-0.090176,SE12 9TZ,51.432583,0.027743,7.389787576,29.54429998,7.339793301,76,-1,11.66999849
SE25 5PD,51.38934,-0.090176,SE8 4HZ,51.471391,-0.024115,10.41288249,31.3315902,4.222906453,56,-1,12.37597813
SE25 5PD,51.38934,-0.090176,SW1V 1NP,51.492683,-0.144462,12.76417854,37.80635675,7.635679805,92,-1,14.93351092
SE14 6EB,51.481142,-0.035014,SW17 0JZ,51.43594,-0.184673,10.07698306,34.49012904,8.023968415,80,-1,13.62360097
E6 6AQ,51.525592,0.063488,SE14 5TJ,51.469307,-0.046235,9.741083623,36.24067729,8.060938071,118,-1,14.31506753
SW1H 9EU,51.499117,-0.136824,SW11 4LG,51.475275,-0.150842,5.038491529,9.56943336,1.102224582,42,-1,3.779926177
SE15 4DA,51.462937,-0.077042,SE25 4XL,51.399524,-0.07999,5.7102904,21.50703793,3.841449061,54,-1,8.495279981
SE23 3NA,51.445051,-0.052005,SE1 2SS,51.506106,-0.087199,8.061586447,26.15474254,3.415927139,38,-1,10.3311233
W1S 2HU,51.512255,-0.141361,SE20 8LB,51.411851,-0.059126,16.12317289,38.9624882,8.625834454,98,-1,15.39018284
E11 1DZ,51.569612,-0.003582,IG5 0RW,51.596486,0.060159,6.717988706,20.31763897,3.336521055,70,-1,8.025467394
W1J 8PD,51.507805,-0.144827,NW4 3RD,51.578629,-0.219693,7.053888141,26.76175023,5.449172252,46,-1,10.57089134
E7 0AF,51.55368,0.019868,W1J 8PD,51.507805,-0.144827,16.12317289,38.22294301,7.879951518,69,-1,15.09806249
N1 9JP,51.651933,-0.077091,SE15 4HA,51.463758,-0.0668,17.46677063,61.54703919,4.926504513,59,-1,24.31108048
SW17 9AG,51.423335,-0.165208,SE16 7PF,51.496001,-0.039446,12.76417854,40.02393928,7.318122628,63,-1,15.80945602
SE24 0EF,51.454033,-0.104576,E18 2DB,51.584378,0.016379,18.13856951,55.03726308,9.341313021,80,-1,21.73971892
SE12 8PB,51.454711,0.005953,SE13 7TW,51.465336,-0.021253,3.694893788,7.020102818,0.596951476,33,-1,2.772940613
SE23 3NA,51.445051,-0.052005,SW17 0JZ,51.43594,-0.184673,6.046189835,28.62428968,7.305827287,88,-1,11.30659442
SE7 8NE,51.491891,0.035502,W1H 7JB,51.514839,-0.158666,14.77957515,44.94919467,6.862611535,68,-1,17.75493189
E6 9TA,51.532761,0.055219,SW17 0JZ,51.43594,-0.184673,9.741083623,55.96704212,11.76744425,111,-1,22.10698164
SE3 7DF,51.475516,0.022994,E18 2DB,51.584378,0.016379,8.733385317,43.42740485,5.818705842,76,-1,17.15382492
SE13 6TZ,51.446221,-0.004004,NW4 3DE,51.581401,-0.228173,16.79497176,63.60834557,10.20792924,84,-1,25.1252965
SE15 5SZ,51.475094,-0.066594,SE12 8SS,51.455336,0.012558,7.389787576,19.31267165,2.529174808,58,-1,7.628505302
SE13 6TZ,51.446221,-0.004004,NW4 3DH,51.580454,-0.227401,16.45907233,63.23531214,10.5150312,88,-1,24.97794829
SE6 1ES,51.439774,-0.0104,SW2 2AD,51.450971,-0.121039,7.389787576,25.67455015,6.851158014,95,-1,10.14144731
SW18 9SL,51.457384,-0.190862,SE9 5TG,51.44948,0.050483,13.10007798,48.62671527,10.70442012,109,-1,19.20755253
SE25 4DQ,51.403127,-0.072679,SE2 0EF,51.498497,0.10445,19.14626781,51.25917152,9.427849104,93,-1,20.24737275
W1H 7JB,51.514839,-0.158666,E11 1DZ,51.569612,-0.003582,10.41288249,37.63309343,7.843771223,52,-1,14.86507191
SE21 8BX,51.431052,-0.089875,SW11 4LG,51.475275,-0.150842,8.397485882,21.69531337,2.814243667,87,-1,8.569648783
SE26 6HP,51.426178,-0.061956,SE15 5SZ,51.475094,-0.066594,8.061586447,15.95636048,2.435953481,55,-1,6.30276239
SM5 4PB,51.350379,-0.170508,W5 5JY,51.51279,-0.302995,0,0,17.71301659,139,-1,0
SW9 6LW,51.472675,-0.1124,E1 6NP,51.521656,-0.075247,7.725687012,16.64613636,2.127100411,65,-1,6.575223863
SE20 8LB,51.411851,-0.059126,SE6 3TJ,51.434954,-0.023113,5.7102904,12.51717207,2.03997407,56,-1,4.944282969
E6 9TA,51.532761,0.055219,SE9 5DL,51.450285,0.055917,8.733385317,36.07550324,7.662892424,102,-1,14.24982378
SE12 0JQ,51.441768,0.01871,E6 6AQ,51.525592,0.063488,8.061586447,39.69733906,8.171705035,129,-1,15.68044893
SW9 6LW,51.472675,-0.1124,SW1P 4PX,51.489465,-0.130389,5.038491529,8.094474518,0.925296401,33,-1,3.197317434
SE7 8NE,51.491891,0.035502,W5 5JY,51.51279,-0.302995,0,0,12.56509549,93,-1,0
E3 5AT,51.527998,-0.035217,SW18 9SL,51.457384,-0.190862,11.75648024,38.70125659,7.293603714,77,-1,15.28699635
E6 9SY,51.532761,0.055219,SE26 6BP,51.424959,-0.064942,15.11547459,49.29095469,11.88882198,134,-1,19.4699271
E11 1DZ,51.569612,-0.003582,E1 6NP,51.521656,-0.075247,6.38208927,22.97797011,4.962636003,49,-1,9.076298192
SE3 7DF,51.475516,0.022994,E18 2JF,51.593824,0.01827,8.397485882,45.60636649,6.431761275,77,-1,18.01451477
SE12 9QB,51.435783,0.026763,SE1 1GE,51.503839,-0.092121,10.07698306,33.64751092,5.028045518,55,-1,13.29076682
E6 9SN,51.532761,0.055219,E1 6NP,51.521656,-0.075247,4.030793223,26.55085412,5.58568512,72,-1,10.48758738
SE1 4QA,51.498117,-0.083716,BR1 1BQ,51.408139,0.015834,11.08468136,39.835603,7.705589182,94,-1,15.73506319
NW4 2JT,51.588442,-0.211572,BR1 1BQ,51.408139,0.015834,17.80267007,85.35209027,14.90073795,138,-1,33.71407566
SE22 8RP,51.457684,-0.077003,SE9 5QR,51.44146,0.050412,6.046189835,30.07379308,4.378561021,71,-1,11.87914827
IG11 0RJ,51.5312,0.120679,SW11 4LG,51.475275,-0.150842,11.08468136,56.36866875,12.89595127,123,-1,22.26562415
SE12 8PB,51.454711,0.005953,SE25 4DQ,51.403127,-0.072679,7.389787576,26.9588832,5.028201759,75,-1,10.64875887
SE2 0EF,51.498497,0.10445,SE19 2QJ,51.411828,-0.084536,18.81036838,51.98039769,11.70585405,97,-1,20.53225709
NW4 2JT,51.588442,-0.211572,SE12 0JQ,51.441768,0.01871,15.11547459,74.16274927,12.0840053,125,-1,29.29428596
SW17 0JZ,51.43594,-0.184673,SE13 7TW,51.465336,-0.021253,10.41288249,38.72150044,8.107921721,89,-1,15.29499268
NW4 2JT,51.588442,-0.211572,HA1 9GF,51.585237,-0.329686,6.046189835,27.88340094,5.049646512,69,-1,11.01394337
NW4 3DH,51.580454,-0.227401,SE1 4QA,51.498117,-0.083716,12.42827911,41.99057615,7.663226216,57,-1,16.58627758
SW2 2AD,51.450971,-0.121039,SW1V 1NP,51.492683,-0.144462,8.061586447,17.19328419,2.485020257,52,-1,6.791347253
SE25 4XL,51.399524,-0.07999,SE5 8PF,51.471194,-0.084326,8.733385317,29.13599757,4.339736058,58,-1,11.50871904
E18 2DB,51.584378,0.016379,SE25 5PD,51.38934,-0.090176,18.81036838,74.96155907,15.58653553,126,-1,29.60981583
SE2 0EF,51.498497,0.10445,SE25 4TY,51.401113,-0.067804,16.12317289,50.6090421,10.73476203,88,-1,19.99057163
W6 9RW,51.488684,-0.22657,SE1 4QA,51.498117,-0.083716,11.4205808,28.71097697,6.488237236,76,-1,11.3408359
IG11 0RD,51.529397,0.108902,N1 9JJ,51.651933,-0.077091,9.741083623,63.47140025,13.32727184,105,-1,25.0712031
SW18 9SL,51.457384,-0.190862,SE9 5QR,51.44146,0.050412,12.42827911,50.29978893,12.23195151,125,-1,19.86841663
SE3 7DF,51.475516,0.022994,W3 7TB,51.558951,-0.19246,16.79497176,55.15051174,10.3228162,95,-1,21.78445214
E1 6NP,51.521656,-0.075247,SE12 9TZ,51.432583,0.027743,9.069284753,43.29507814,8.054560807,99,-1,17.10155586
W3 7TB,51.558951,-0.19246,SE13 6TZ,51.446221,-0.004004,18.13856951,55.85337304,11.83686074,100,-1,22.06208235
IG11 0RD,51.529397,0.108902,N1 9JP,51.651933,-0.077091,9.741083623,63.47140025,13.32727184,108,-1,25.0712031
SW2 2AD,51.450971,-0.121039,SE14 5TJ,51.469307,-0.046235,7.389787576,18.72967708,2.909121934,79,-1,7.398222447
SE13 6TZ,51.446221,-0.004004,W3 7TB,51.558951,-0.19246,16.79497176,55.12818316,11.30568684,107,-1,21.77563235
W5 5JY,51.51279,-0.302995,SE3 7DF,51.475516,0.022994,21.49756386,65.97609367,14.79366245,87,-1,26.060557
IG5 0RW,51.596486,0.060159,SE1 1GE,51.503839,-0.092121,11.4205808,44.75999801,10.40092681,79,-1,17.68019921
SE7 8NE,51.491891,0.035502,NW6 3AA,51.541873,-0.190584,14.44367572,54.78269137,9.515933301,80,-1,21.63916309
SE8 4HZ,51.471391,-0.024115,NW10 9UL,51.544184,-0.24567,15.78727346,51.7642076,10.91998244,90,-1,20.446862
SE21 8BX,51.431052,-0.089875,SE26 6HP,51.426178,-0.061956,4.030793223,8.017913194,0.996812312,42,-1,3.167075712
SW1V 1NP,51.492683,-0.144462,NW10 9UL,51.544184,-0.24567,9.069284753,27.4461718,6.009070771,62,-1,10.84123786
W1J 5HQ,51.507122,-0.146599,SE15 6TE,51.480644,-0.067814,8.397485882,20.40985166,2.545160683,62,-1,8.061891406
SE19 2QJ,51.411828,-0.084536,SW11 4LG,51.475275,-0.150842,9.741083623,28.83609122,4.289557625,88,-1,11.39025603
SW9 6LW,51.472675,-0.1124,SE14 5TJ,51.469307,-0.046235,4.702592094,15.01407674,2.562119429,73,-1,5.930560314
SE22 8RP,51.457684,-0.077003,SE9 5TG,51.44948,0.050483,6.717988706,28.40071942,4.481252293,65,-1,11.21828417
SE25 4TY,51.401113,-0.067804,SM6 8SW,51.361415,-0.146037,10.41288249,22.20957859,3.246532519,75,-1,8.772783543
W5 5RA,51.508035,-0.304973,SE17 1TS,51.490383,-0.084199,18.13856951,48.47889974,8.614409809,80,-1,19.1491654
E18 2DB,51.584378,0.016379,W1T 3QG,51.51701,-0.137794,12.76417854,44.66536593,7.871582393,56,-1,17.64281954
SW9 6LW,51.472675,-0.1124,SW1V 1NP,51.492683,-0.144462,7.053888141,11.14575373,1.410845333,42,-1,4.402572725
SE26 6BP,51.424959,-0.064942,SE24 0EF,51.454033,-0.104576,4.702592094,13.43618336,1.573941269,52,-1,5.307292427
SE2 0EF,51.498497,0.10445,N13 4HP,51.616427,-0.121825,17.80267007,67.8129493,16.29104746,157,-1,26.78611497
SE1 4QA,51.498117,-0.083716,E11 1DZ,51.569612,-0.003582,9.405184188,31.44668811,6.374685216,55,-1,12.4214418
SE4 1QR,51.463509,-0.035628,W2 1EB,51.566901,-0.209532,15.78727346,49.99812196,6.342908871,45,-1,19.74925818
NW4 2DH,51.586223,-0.221172,W3 7TB,51.558951,-0.19246,2.687195482,11.78263234,9.370117018,83,-1,4.654139775
E6 9ST,51.532761,0.055219,E6 9SN,51.532761,0.055219,0.335899435,0,0,0,-1,0
SE25 4TY,51.401113,-0.067804,EN2 0DY,51.666493,-0.080465,23.84885991,87.02923307,20.29700702,194,-1,34.37654706
E6 9ST,51.532761,0.055219,E6 9SP,51.532761,0.055219,0.335899435,0,0,0,-1,0
SE12 9QB,51.435783,0.026763,W1J 5HQ,51.507122,-0.146599,14.77957515,43.84218318,6.199307869,60,-1,17.31766236
SE6 3TJ,51.434954,-0.023113,SE17 3RD,51.487667,-0.104147,9.405184188,30.83919773,4.627598733,50,-1,12.1814831
N13 4HP,51.616427,-0.121825,SE26 6BP,51.424959,-0.064942,14.44367572,66.58085902,14.0929647,139,-1,26.29943931
SE1 4QA,51.498117,-0.083716,HA1 9GF,51.585237,-0.329686,19.14626781,65.58877695,10.71893192,70,-1,25.9075669
E1 6NP,51.521656,-0.075247,SW1P 4PX,51.489465,-0.130389,8.733385317,16.17358334,2.847909506,56,-1,6.38856542
W5 5RN,51.50431,-0.304247,SW9 6LW,51.472675,-0.1124,19.48216725,45.45615361,10.49478696,78,-1,17.95518068
SE8 4HZ,51.471391,-0.024115,SE25 4TY,51.401113,-0.067804,10.74878193,28.38534622,5.047534034,49,-1,11.21221176
NW4 2JT,51.588442,-0.211572,SE11 6PT,51.492973,-0.115869,15.11547459,38.6454436,6.912566532,74,-1,15.26495022
SE9 5QR,51.44146,0.050412,SE5 8PF,51.471194,-0.084326,7.725687012,30.15716893,5.834525885,64,-1,11.91208173
SW12 8LH,51.445845,-0.159572,NW4 2DH,51.586223,-0.221172,16.45907233,50.89727257,10.16633116,73,-1,20.10442266
SW11 4LG,51.475275,-0.150842,W3 7JU,51.508973,-0.250654,6.717988706,23.84977425,6.255569624,75,-1,9.420660827
SW17 9AG,51.423335,-0.165208,SE23 3NA,51.445051,-0.052005,8.397485882,28.03559781,5.991911276,74,-1,11.07406114
N1 9JP,51.651933,-0.077091,SE1 4QA,51.498117,-0.083716,13.43597741,50.04267139,1.685152672,49,-1,19.7668552
E3 5AA,51.527185,-0.034503,W1U 4ED,51.518776,-0.153376,10.41288249,27.75074675,4.251011604,42,-1,10.96154497
NW6 2QT,51.546726,-0.199738,SW1P 4BB,51.492146,-0.131072,8.061586447,22.18195756,5.110517523,43,-1,8.761873236
SE26 6HP,51.426178,-0.061956,W1J 5HQ,51.507122,-0.146599,16.12317289,36.61512724,5.743205618,55,-1,14.46297526
SW1P 4BB,51.492146,-0.131072,W1S 2HU,51.512255,-0.141361,7.053888141,8.771064855,1.257059365,33,-1,3.464570618
SE26 6BP,51.424959,-0.064942,SW9 6LW,51.472675,-0.1124,5.374390965,19.38160645,3.336985712,85,-1,7.655734548
SE12 8SS,51.455336,0.012558,SE3 7DF,51.475516,0.022994,5.038491529,8.229924051,1.287273438,33,-1,3.25082
E18 2JF,51.593824,0.01827,SE1 6TJ,51.494747,-0.098768,9.069284753,42.28253944,7.738880983,56,-1,16.70160308
SE1 2SS,51.506106,-0.087199,W1J 8PD,51.507805,-0.144827,8.397485882,13.67601225,1.508010178,32,-1,5.402024841
E6 6AQ,51.525592,0.063488,SW2 1LR,51.45674,-0.113504,7.725687012,46.26037388,8.805582462,102,-1,18.27284768
SW17 9AG,51.423335,-0.165208,SE23 3NN,51.44797,-0.049132,8.733385317,29.21573831,5.980512824,77,-1,11.54021663
SE7 8NE,51.491891,0.035502,E7 0AF,51.55368,0.019868,11.08468136,31.46141239,5.284498285,88,-1,12.42725789
CR4 3QX,51.407037,-0.178255,SE9 5TG,51.44948,0.050483,15.78727346,51.44252397,12.31177656,108,-1,20.31979697
N13 4HP,51.616427,-0.121825,SE26 6HP,51.426178,-0.061956,18.13856951,70.3806478,14.0929647,138,-1,27.80035588
E6 9SP,51.532761,0.055219,SE19 2QJ,51.411828,-0.084536,18.47446894,56.58403605,6.605663911,89,-1,22.35069424
SE13 7TW,51.465336,-0.021253,E3 5AA,51.527185,-0.034503,11.08468136,27.60441443,6.031761201,70,-1,10.9037437
SE26 6HP,51.426178,-0.061956,W1U 4ED,51.518776,-0.153376,18.13856951,40.65132658,7.37709218,96,-1,16.057274
NW10 9UL,51.544184,-0.24567,W1H 7JB,51.514839,-0.158666,6.38208927,20.41971104,3.862323761,71,-1,8.06578586
SE14 6EB,51.481142,-0.035014,SE20 8LB,51.411851,-0.059126,9.405184188,24.58928318,1.796207377,45,-1,9.712766857
SE13 7TW,51.465336,-0.021253,E3 5AT,51.527998,-0.035217,11.4205808,27.77927119,6.031761201,72,-1,10.97281212
E7 8DT,51.544112,0.034429,N1 9JJ,51.651933,-0.077091,11.4205808,45.04548612,7.69231388,66,-1,17.79296702
SE18 7BZ,51.490921,0.071372,SE15 2UJ,51.475983,-0.062179,10.41288249,27.63942122,4.601004823,60,-1,10.91757138
E11 1DZ,51.569612,-0.003582,EN2 0DY,51.666493,-0.080465,9.405184188,39.4169631,6.882328007,127,-1,15.56970043
SW18 9SL,51.457384,-0.190862,SW17 9AG,51.423335,-0.165208,2.687195482,13.17241405,2.832147864,62,-1,5.203103551
SW1P 4PX,51.489465,-0.130389,W1S 2HU,51.512255,-0.141361,7.389787576,9.320049847,1.257059365,31,-1,3.68141969
SE20 8LB,51.411851,-0.059126,SE1 1GE,51.503839,-0.092121,13.43597741,33.8630456,4.856654916,51,-1,13.37590301
SE25 4TY,51.401113,-0.067804,IG5 0RW,51.596486,0.060159,18.47446894,79.01869122,17.38559263,157,-1,31.21238303
SW1P 4BB,51.492146,-0.131072,NW6 3AA,51.541873,-0.190584,7.725687012,21.19348926,3.486595087,63,-1,8.371428258
SE18 7BZ,51.490921,0.071372,E18 2DB,51.584378,0.016379,11.4205808,47.44543336,6.784502231,76,-1,18.74094618
SW1H 9HP,51.501001,-0.130911,SE11 6PT,51.492973,-0.115869,6.717988706,4.742567951,0.485792995,28,-1,1.873314341
SE25 4TY,51.401113,-0.067804,NW4 2JT,51.588442,-0.211572,21.49756386,71.83954661,13.97559134,145,-1,28.37662091
SE12 9QB,51.435783,0.026763,SE16 7PF,51.496001,-0.039446,11.08468136,27.46442152,4.527951488,62,-1,10.8484465
SE12 0JQ,51.441768,0.01871,E7 0AF,51.55368,0.019868,11.4205808,40.92762175,7.439721844,115,-1,16.16641059
NW4 2DH,51.586223,-0.221172,NW10 9UL,51.544184,-0.24567,3.694893788,17.67790158,3.76476817,74,-1,6.982771123
SM5 4PB,51.350379,-0.170508,W5 5RN,51.50431,-0.304247,18.81036838,69.5679562,18.10228603,151,-1,27.4793427
W5 5SA,51.51217,-0.309259,SE21 8BX,51.431052,-0.089875,17.80267007,60.51504232,10.60208443,94,-1,23.90344172
SE15 6TE,51.480644,-0.067814,SE1 4QA,51.498117,-0.083716,3.023094918,7.901487951,1.018230943,34,-1,3.121087741
SE6 1ES,51.439774,-0.0104,SE17 1TS,51.490383,-0.084199,8.733385317,24.75027198,4.789358501,68,-1,9.776357433
NW10 9UL,51.544184,-0.24567,SE5 8PF,51.471194,-0.084326,13.43597741,39.79213616,8.587694017,90,-1,15.71789378
W3 7TB,51.558951,-0.19246,SE19 3NF,51.422435,-0.105294,13.77187685,50.14644472,7.164397019,87,-1,19.80784566
SE16 5QU,51.504227,-0.048517,E11 1DZ,51.569612,-0.003582,8.733385317,25.93727673,6.411410007,55,-1,10.24522431
NW4 2JT,51.588442,-0.211572,W1U 4ED,51.518776,-0.153376,5.7102904,26.47350727,4.795570846,70,-1,10.45703537
EN2 0DY,51.666493,-0.080465,W1S 2HU,51.512255,-0.141361,14.10777628,52.70566348,11.60993529,111,-1,20.81873708
SE6 1ES,51.439774,-0.0104,SE11 6PT,51.492973,-0.115869,10.74878193,31.6116037,4.158666403,71,-1,12.48658346
W2 1EB,51.566901,-0.209532,SE19 3NF,51.422435,-0.105294,14.44367572,53.9640155,6.760041948,68,-1,21.31578612
W1J 8PD,51.507805,-0.144827,NW4 3UA,51.575986,-0.233983,6.717988706,28.35513954,33.9344967,28,-1,11.20028012
SM5 4PB,51.350379,-0.170508,SE18 7BZ,51.490921,0.071372,22.50526216,72.97648148,15.604121,152,-1,28.82571018
SW2 1QA,51.456114,-0.109283,CR4 3QX,51.407037,-0.178255,8.397485882,22.82354741,4.791874554,59,-1,9.015301229
N1 9JJ,51.651933,-0.077091,SW1V 1NP,51.492683,-0.144462,17.80267007,56.82786912,1.615615781,41,-1,22.4470083
N1 9JJ,51.651933,-0.077091,E1 6NP,51.521656,-0.075247,10.74878193,41.87229516,1.22801515,39,-1,16.53955659
SE12 8SS,51.455336,0.012558,SE4 1QR,51.463509,-0.035628,4.366692659,11.23941206,1.556895674,47,-1,4.439567763
W1U 4ED,51.518776,-0.153376,W6 9RW,51.488684,-0.22657,8.733385317,19.6077099,2.561140878,66,-1,7.74504541
N1 9JJ,51.651933,-0.077091,SE14 5TJ,51.469307,-0.046235,15.78727346,61.8462848,5.72753411,69,-1,24.42928249
E6 6AQ,51.525592,0.063488,SW2 1QA,51.456114,-0.109283,8.733385317,47.38047894,8.805582462,106,-1,18.71528918
CR4 3QX,51.407037,-0.178255,SE18 7BZ,51.490921,0.071372,24.18475934,64.20646537,11.31395053,105,-1,25.36155382
NW4 3SA,51.578178,-0.232051,SE12 9ET,51.44304,0.020551,17.46677063,67.05119711,10.73456317,91,-1,26.48522286
W6 9RH,51.535984,-0.194754,SE6 3TJ,51.434954,-0.023113,18.81036838,53.1390442,12.69902141,134,-1,20.98992246
SE13 6TZ,51.446221,-0.004004,W3 7JU,51.508973,-0.250654,19.14626781,59.79387451,11.84010894,106,-1,23.61858043
SE9 2LL,51.446535,0.08289,SE21 8BX,51.431052,-0.089875,11.75648024,38.59365693,8.214728499,86,-1,15.24449449
SE22 8HA,51.454919,-0.076731,SE6 3TJ,51.434954,-0.023113,4.030793223,16.16029004,1.724934419,58,-1,6.383314568
NW10 9UL,51.544184,-0.24567,NW6 3AA,51.541873,-0.190584,2.351296047,13.1266067,1.505756923,50,-1,5.185009645
IG5 0RW,51.596486,0.060159,SE6 3TJ,51.434954,-0.023113,16.12317289,65.25444909,12.42803203,136,-1,25.77550739
NW6 3AA,51.541873,-0.190584,E3 5AA,51.527185,-0.034503,9.405184188,34.32338531,7.126238336,52,-1,13.5577372
SE24 0EF,51.454033,-0.104576,SW1H 9EU,51.499117,-0.136824,7.389787576,16.37672944,1.986090617,59,-1,6.46880813
E18 2JF,51.593824,0.01827,SE17 3RD,51.487667,-0.104147,10.41288249,43.06787333,8.139419856,57,-1,17.01180996
SE9 5QR,51.44146,0.050412,SE17 3RD,51.487667,-0.104147,8.397485882,36.64636425,5.929735366,55,-1,14.47531388
SE1 6TJ,51.494747,-0.098768,SW12 8LH,51.445845,-0.159572,5.038491529,18.99646308,2.438851624,54,-1,7.503602916
NW10 9UL,51.544184,-0.24567,SE16 6AU,51.500401,-0.043407,17.1308712,45.63883428,8.752167161,67,-1,18.02733954
SE15 5SZ,51.475094,-0.066594,SE12 8PB,51.454711,0.005953,7.053888141,16.73446637,1.995742574,69,-1,6.610114216
SE12 9TZ,51.432583,0.027743,SW1P 4PX,51.489465,-0.130389,11.08468136,39.97741193,10.93514714,100,-1,15.79107771
W5 5TL,51.511651,-0.312549,W1H 7JB,51.514839,-0.158666,10.74878193,32.30831796,5.765828835,48,-1,12.76178559
E7 8DT,51.544112,0.034429,N1 9JP,51.651933,-0.077091,11.4205808,45.04548612,7.69231388,69,-1,17.79296702
SE15 2UJ,51.475983,-0.062179,SW17 9AG,51.423335,-0.165208,8.397485882,29.7735681,4.913724775,64,-1,11.7605594
SE5 8PF,51.471194,-0.084326,SW2 1QA,51.456114,-0.109283,3.358994353,8.971485598,0.652969544,43,-1,3.543736811
SE25 4DQ,51.403127,-0.072679,SE1 6TJ,51.494747,-0.098768,9.069284753,32.55128168,5.440280832,58,-1,12.85775626
SE7 8NE,51.491891,0.035502,W5 5RN,51.50431,-0.304247,24.18475934,73.40660974,12.27030945,92,-1,28.99561085
SW12 8LH,51.445845,-0.159572,NW4 2JT,51.588442,-0.211572,16.79497176,50.96392252,9.619741489,82,-1,20.13074939
SE15 6TE,51.480644,-0.067814,SW1V 1NP,51.492683,-0.144462,7.389787576,17.81559707,3.38730674,68,-1,7.037160844
SW1H 9HP,51.501001,-0.130911,SE12 0JQ,51.441768,0.01871,10.41288249,35.4416002,7.008928372,84,-1,13.99943208
E7 8DT,51.544112,0.034429,SE9 2LL,51.446535,0.08289,9.405184188,44.285909,7.599373227,101,-1,17.49293406
W1J 8PD,51.507805,-0.144827,NW4 3SA,51.578178,-0.232051,5.374390965,28.68060455,5.721234961,48,-1,11.3288388
E6 6AQ,51.525592,0.063488,SE14 6EB,51.481142,-0.035014,7.053888141,31.91752901,7.270477475,94,-1,12.60742396
SE15 4DA,51.462937,-0.077042,SE25 4TY,51.401113,-0.067804,7.725687012,22.21406685,4.40164269,58,-1,8.774556405
W1T 3QG,51.51701,-0.137794,SE17 3RD,51.487667,-0.104147,8.733385317,15.18520314,1.421690412,39,-1,5.998155241
